id,name,start_date
Q13186934,Citizens Bank International,2007-01-01T00:00:00Z
Q13179656,Ncell,2004-01-01T00:00:00Z
Q5324409,eSewa,
Q56527060,Bitsewa,2016-01-01T00:00:00Z
Q13186831,Sanima Bank,2004-01-01T00:00:00Z
Q6994325,Nepal Bangladesh Bank,1994-01-01T00:00:00Z
Q1318435,Nepal Rastra Bank,1956-04-26T00:00:00Z
Q6376965,Kathmandu University,1991-01-01T00:00:00Z
Q25226694,Naya Patrika,2007-01-01T00:00:00Z
Q13179664,NMB Bank Nepal,2008-01-01T00:00:00Z
Q58478566,FinePrint,
Q13180801,Global IME Bank,2007-01-01T00:00:00Z
Q25350848,KIEC,2006-09-19T00:00:00Z
